rel,fmf,pp1,pna
0.05265369023718428,0.13325420573769514,0.052034339544552534,0.17669499131189442
0.1385596470513787,0.11302680891399997,0.09093054163610606,0.1947788583778019
0.0,0.14902906284970555,0.09922276826672846,0.13307726121938415
