rel,fmf,pp1,pna
0.17442418897700926,0.16267650468153744,0.10693559671088017,0.15127433096898724
0.12334827111012116,0.07317071878660704,0.052201967361136734,0.19480518170559802
5.705084205643186e-05,0.04079435020700513,0.14037564705260605,0.16052146322824934
