rel,fmf,pp1,pna,c837,adv,asm,vad,MT1,MT2,bk1
0.5995557031990545,0.14343009429893785,0.5844431281493435,0.0996703691828332,0.1258758593413895,0.2715873643847879,0.5839108527950372,0.20267226775266672,0.48432886303317724,0.10855132099955385,0.21835837380187842
0.5917862175796438,0.07701635339554946,0.38333846617286393,0.06774853661569649,0.0,0.314147981039278,0.41740636119807406,0.14136668232480976,0.388977828936986,0.05984793835720001,0.17288457615259117
0.44423378663831026,0.13230356829096523,0.4158260919477303,0.273288456611163,0.042318645990614925,0.4360886999793592,0.37925578541130806,0.3712550204105767,0.47279150048481333,0.22224619869572868,0.15015290227179878
0.517833898091731,0.0881840061776728,0.44423166937772396,0.4633343373317244,0.3105433007464523,0.44194739067088507,0.408499030872966,0.4475285582487564,0.47279150048481333,0.046114927300538636,0.01594904150788349
0.52111116206337,0.13834075291204392,0.46438665656898437,0.20145259211539365,0.22641706945741735,0.4222293556289518,0.4046923931945209,0.17926931215443084,0.4553968998196767,0.2738061365216245,0.41127130374233434
