rel,fmf,pp1,pna,c837,adv,asm,vad,MT1,MT2,bk1
0.23794501708348811,0.13721156329511508,0.4540084275993636,0.08964071869927254,0.10999359311682672,0.14744006621350608,0.15784422389858135,0.16557762275775065,0.4372538416503554,0.1636763794052565,0.23260358933087288
0.26423280854258424,0.0777561736027876,0.39450548699176574,0.07979815045066851,0.005955487696566634,0.2293144752772723,0.17639416984179832,0.30277610059976434,0.24030945698148776,0.209894618067044,0.21632570985778132
0.27654232308882765,0.17081570135632398,0.41852105761147484,0.14256834102851895,0.05906929147288508,0.2114827435774833,0.13091934785478815,0.2846905743914453,0.2972540676084695,0.3400950797575372,0.21444652388455027
0.403000759940401,0.08577688852922591,0.4120239660780307,0.07329161314074155,0.31111929442363806,0.2972707003767875,0.43200874068154205,0.38742852681250173,0.2859933137044762,0.19313192780042815,0.03151640358381646
0.2552548752495064,0.08730440522280306,0.42590444793107307,0.09502734176443701,0.12225226388735061,0.29546536763340236,0.33388438921354463,0.20318184040129342,0.2878307950996945,0.40690339125135744,0.3584895290568246
